id,free_text,expected_response,rule_types_names
GrasshopperD4Q2,"A study named Bird Migration Study needs to be initiated, focusing on the bird species with a wing span of seventy. The jumping distance is negligible, let's say, zero. However, the frequency of their chirping is quite high, around ten. The species is carnivorous in its dietary habits. The severity of the study is one, and the method of predator evasion is yet to be determined.","{'ruleInstanceName': 'Bird Migration Study', 'severity': 1, 'Jumping distance': 0, 'Wing span': 70, 'Chirping frequency': 10, 'Diet type': 'Carnivore', 'Predator evasion': ''}",Grasshopper
GrasshopperD4Q3,"An instance of Bird Migration Study needs to be created, dealing with the behavior of a specific bird species. The jumping distance of this bird is virtually nonexistent, let's say zero. However, its wingspan is quite remarkable, roughly seventy. The chirping frequency is quite low, just around ten. The bird is a carnivore, but interestingly, it doesn't have a specific strategy to evade predators. The severity of the study is one.","{'ruleInstanceName': 'Bird Migration Study', 'severity': 1, 'Jumping distance': 0, 'Wing span': 70, 'Chirping frequency': 10, 'Diet type': 'Carnivore', 'Predator evasion': ''}",Grasshopper
GrasshopperD4Q4,"A study named Bird Migration Study needs to be initiated, with a focus on the study of birds. The bird's jumping distance is none, I mean, zero. However, their wing span is quite significant, reaching seventy. Their chirping frequency is at a ten. The diet type of these birds is carnivore. As for predator evasion, there is no specified method. Let's say the severity of this study is one.","{'ruleInstanceName': 'Bird Migration Study', 'severity': 1, 'Jumping distance': 0, 'Wing span': 70, 'Chirping frequency': 10, 'Diet type': 'Carnivore', 'Predator evasion': ''}",Grasshopper
GrasshopperD4Q5,"A new instance of the Bird Migration Study needs to be initiated, focusing on a carnivorous bird species. The bird has a jumping distance of zero, but a wing span of seventy. The chirping frequency of these birds is, um, ten. The bird's diet type is carnivorous. The severity of the study is one. The bird's evasion from predators is currently not documented.","{'ruleInstanceName': 'Bird Migration Study', 'severity': 1, 'Jumping distance': 0, 'Wing span': 70, 'Chirping frequency': 10, 'Diet type': 'Carnivore', 'Predator evasion': ''}",Grasshopper
GrasshopperD5Q1,"An instance of Nature Preservation Initiatives needs to be established, focusing on the omnivorous species. The jumping distance for the species is two and the wing span measures four. The chirping frequency is notably high, at seven. However, when it comes to predator evasion, these creatures prefer to hide. The severity of this nature preservation situation is three.","{'ruleInstanceName': 'Nature Preservation Initiatives', 'severity': 3, 'Jumping distance': 2, 'Wing span': 4, 'Chirping frequency': 7, 'Diet type': 'Omnivore', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD5Q2,"An instance of Nature Preservation Initiatives needs to be put into action, focusing on creatures with a jumping distance of two meters. The wing span of the creature is four meters, and they have a chirping frequency of seven times per minute. The creature's diet is omnivore, and their primary method of predator evasion is to hide. The severity of enforcing these initiatives is three.","{'ruleInstanceName': 'Nature Preservation Initiatives', 'severity': 3, 'Jumping distance': 2, 'Wing span': 4, 'Chirping frequency': 7, 'Diet type': 'Omnivore', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD5Q3,"An instance of Nature Preservation Initiatives needs to be created, dealing with the rules of nature conservation. The jumping distance of the creature is just, um, two. However, the wingspan is much wider, let's say something like four. The frequency of chirping is seven. The diet of the creature is Omnivore, and the method it uses to evade predators is to hide. The severity of breaking these nature preservation rules is three.","{'ruleInstanceName': 'Nature Preservation Initiatives', 'severity': 3, 'Jumping distance': 2, 'Wing span': 4, 'Chirping frequency': 7, 'Diet type': 'Omnivore', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD5Q4,"An instance of Nature Preservation Initiatives needs to be created, dealing with the creature's ability to jump a distance of two meters. The creature's wingspan is four meters and its chirping frequency is seven times per minute. It's important to note, the creature is an omnivore and its primary form of predator evasion is to hide. The severity of the nature preservation issue is three.","{'ruleInstanceName': 'Nature Preservation Initiatives', 'severity': 3, 'Jumping distance': 2, 'Wing span': 4, 'Chirping frequency': 7, 'Diet type': 'Omnivore', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD5Q5,"An instance of Nature Preservation Initiatives needs to be crafted, examining the characteristics of a certain species. The creature has a jumping distance of two meters, and a wingspan of four meters. Its chirping frequency is notable, hitting a high of seven times per minute. The species is an omnivore by diet, and when faced with predators, it tends to hide. The severity of the situation surrounding this species preservation is three.","{'ruleInstanceName': 'Nature Preservation Initiatives', 'severity': 3, 'Jumping distance': 2, 'Wing span': 4, 'Chirping frequency': 7, 'Diet type': 'Omnivore', 'Predator evasion': 'Hide'}",Grasshopper
MantisD1Q1,"We need to construct an instance of the Wildlife Survival Metrics. The severity of survival in the wild is around five. The strength in the foreleg is, um, three and the camouflage ability exceptional, let's say something like 'excellent'. However, the hunting patience is not recorded. Mate selection tends to be 'Careful' and the egg-laying capacity is a solid six.","{'ruleInstanceName': 'Wildlife Survival Metrics', 'severity': 5, 'Foreleg strength': 3, 'Camouflage ability': 'excellent', 'Hunting patience': '', 'Mate selection': 'Careful', 'Egg-laying capacity': 6}",Mantis
MantisD1Q2,"An instance of Wildlife Survival Metrics needs to be created, dealing with the rule of survival in the wild. The strength of the forelegs was just, um, three. However, the ability to camouflage was much more impressive, let's say something like excellent. The patience while hunting is not reported, and the method of mate selection was careful. The egg-laying capacity of the species is six and the severity of the survival condition is five.","{'ruleInstanceName': 'Wildlife Survival Metrics', 'severity': 5, 'Foreleg strength': 3, 'Camouflage ability': 'excellent', 'Hunting patience': '', 'Mate selection': 'Careful', 'Egg-laying capacity': 6}",Mantis
MantisD1Q3,"We need to establish an instance of Wildlife Survival Metrics. The analysis pertains to the survival metrics in wild animals. The foreleg strength of the animal is a mere three. Although, their ability to camouflage is excellent, which is an important survival skill. The mating pattern of the animals is quite careful, making it a point of interest. The egg-laying capacity is a substantial six. The severity of the survival conditions is considered to be five.","{'ruleInstanceName': 'Wildlife Survival Metrics', 'severity': 5, 'Foreleg strength': 3, 'Camouflage ability': 'excellent', 'Hunting patience': '', 'Mate selection': 'Careful', 'Egg-laying capacity': 6}",Mantis
MantisD1Q4,"An instance of Wildlife Survival Metrics needs to be created, related to the characteristics of wildlife survival. The foreleg strength of the observed animal was, um, three. However, the egg-laying capacity was much higher, let's say something like six. The camouflage ability of the animal is excellent, and the mate selection method is careful. The severity of the survival challenge for this animal is five.","{'ruleInstanceName': 'Wildlife Survival Metrics', 'severity': 5, 'Foreleg strength': 3, 'Camouflage ability': 'excellent', 'Hunting patience': '', 'Mate selection': 'Careful', 'Egg-laying capacity': 6}",Mantis
MantisD1Q5,"We need to develop an instance of Wildlife Survival Metrics. We're dealing with a wild animal here. The strength of its forelegs is, let's say, three. Now, its ability to camouflage is excellent. However, we don't have any data on its hunting patience. The way it selects its mate is careful. The capacity of this creature to lay eggs is six. And the severity of understanding these metrics is five.","{'ruleInstanceName': 'Wildlife Survival Metrics', 'severity': 5, 'Foreleg strength': 3, 'Camouflage ability': 'excellent', 'Hunting patience': '', 'Mate selection': 'Careful', 'Egg-laying capacity': 6}",Mantis
MantisD2Q1,"A Predator Evaluation instance needs to be formulated, considering the creature's hunting prowess and survival skills. The severity of the evaluation is two. The foreleg strength of the predator can be rated as four on a scale. Its camouflage ability is considered good. It shows a hunting patience of seven, but the mate selection strategy isn't specified. It has an egg-laying capacity of zero.","{'ruleInstanceName': 'Predator Evaluation', 'severity': 2, 'Foreleg strength': 4, 'Camouflage ability': 'good', 'Hunting patience': 7, 'Mate selection': '', 'Egg-laying capacity': 0}",Mantis
MantisD2Q2,"An instance of Predator Evaluation needs to be created, dealing with the assessment of a predator's capabilities. The predator's foreleg strength is, um, four. However, the hunting patience is much higher, let's say something like seven. The camouflage ability of the predator is good, and the severity of the evaluation is two. The predator's mate selection strategy is not specified, and the egg-laying capacity is zero.","{'ruleInstanceName': 'Predator Evaluation', 'severity': 2, 'Foreleg strength': 4, 'Camouflage ability': 'good', 'Hunting patience': 7, 'Mate selection': '', 'Egg-laying capacity': 0}",Mantis
MantisD2Q3,"An instance of Predator Evaluation needs to be created, dealing with a creature of moderate danger, let's say something like two. The strength of its forelegs is decent, um, four. Notably, its ability to camouflage is good. On a scale of one to ten, its hunting patience is pretty high, around seven. However, the predator doesn't seem to have any preference in mate selection and its egg-laying capacity is non-existent, zero.","{'ruleInstanceName': 'Predator Evaluation', 'severity': 2, 'Foreleg strength': 4, 'Camouflage ability': 'good', 'Hunting patience': 7, 'Mate selection': '', 'Egg-laying capacity': 0}",Mantis
MantisD2Q4,"Let's generate an instance called Predator Evaluation, examining the characteristics of a certain predator. The severity level of this assessment is two. The foreleg strength of the predator is four, while its camouflage ability is considered good. The patience level of the predator during hunting is seven. However, when it comes to mate selection, we don't have any specific information. As for egg-laying capacity, unfortunately, it is zero.","{'ruleInstanceName': 'Predator Evaluation', 'severity': 2, 'Foreleg strength': 4, 'Camouflage ability': 'good', 'Hunting patience': 7, 'Mate selection': '', 'Egg-laying capacity': 0}",Mantis
MantisD2Q5,"An instance of Predator Evaluation needs to be set up, addressing the evaluation of predator qualities. The strength of the forelegs was about, say, four. However, the hunting patience was much higher, let's assume around seven. The ability to camouflage was rated as good, and the severity of the predator was two. The mate selection was not specified, and the egg-laying capacity was unfortunately zero.","{'ruleInstanceName': 'Predator Evaluation', 'severity': 2, 'Foreleg strength': 4, 'Camouflage ability': 'good', 'Hunting patience': 7, 'Mate selection': '', 'Egg-laying capacity': 0}",Mantis
MantisD3Q1,"A new instance of Prey Evaluation needs to be created. This instance will take into account the strength of the foreleg of the prey, let's say it's about two. The camouflage ability doesn't matter in this evaluation. The patience in hunting is quite high, around six. The selection of mate is done in a Random manner. The egg-laying capacity is quite high, we're looking at something around eight. The severity of this evaluation is one.","{'ruleInstanceName': 'Prey Evaluation', 'severity': 1, 'Foreleg strength': 2, 'Camouflage ability': '', 'Hunting patience': 6, 'Mate selection': 'Random', 'Egg-laying capacity': 8}",Mantis
MantisD3Q2,"We need to establish an instance of Prey Evaluation. Here, we're dealing with a severity level of one. The foreleg strength of the subject in question is, um, two. The camouflage ability is not specified. The hunting patience, however, is quite impressive, let's say something like six. The mate selection strategy is, well, random. And finally, the egg-laying capacity is eight.","{'ruleInstanceName': 'Prey Evaluation', 'severity': 1, 'Foreleg strength': 2, 'Camouflage ability': '', 'Hunting patience': 6, 'Mate selection': 'Random', 'Egg-laying capacity': 8}",Mantis
MantisD3Q3,"An instance of Prey Evaluation needs to be created, dealing with the creature's strength in forelegs which is two. The creature's camouflage ability is unknown. However, the creature shows a remarkable hunting patience, let's say something like six. The creature's method in mate selection is Random, and the severity of this evaluation is one. Lastly, the creature's egg-laying capacity is quite high, around eight.","{'ruleInstanceName': 'Prey Evaluation', 'severity': 1, 'Foreleg strength': 2, 'Camouflage ability': '', 'Hunting patience': 6, 'Mate selection': 'Random', 'Egg-laying capacity': 8}",Mantis
MantisD3Q4,"We need to generate an instance of Prey Evaluation. This will assess the creature's foreleg strength which is two on a scale. The creature's ability to camouflage is not specified. Interestingly, the creature displays a hunting patience level of six. In terms of mate selection, it seems to be quite random. Lastly, the creature's egg-laying capacity is quite impressive, at eight. The severity of this evaluation is at one.","{'ruleInstanceName': 'Prey Evaluation', 'severity': 1, 'Foreleg strength': 2, 'Camouflage ability': '', 'Hunting patience': 6, 'Mate selection': 'Random', 'Egg-laying capacity': 8}",Mantis
MantisD3Q5,"A scenario of Prey Evaluation needs to be constructed, dealing with the predator's strength and cunning. The foreleg strength of the predator is two, while the patience during hunting is six. The predator's ability to camouflage is not specified, neither is the manner in which it selects its mate, which is random. However, the predator's egg-laying capacity is significant, at eight. The severity of this situation is one.","{'ruleInstanceName': 'Prey Evaluation', 'severity': 1, 'Foreleg strength': 2, 'Camouflage ability': '', 'Hunting patience': 6, 'Mate selection': 'Random', 'Egg-laying capacity': 8}",Mantis
MantisD4Q1,"We need to create an instance of Species Hierarchy Metrics that deals with the species' characteristics. The foreleg strength is not mentioned, but the camouflage ability is average. The hunting patience is admirable, let's say something like five. Mate selection is careful, and the egg-laying capacity is three. The severity of the instance is four.","{'ruleInstanceName': 'Species Hierarchy Metrics', 'severity': 4, 'Foreleg strength': '', 'Camouflage ability': 'average', 'Hunting patience': 5, 'Mate selection': 'Careful', 'Egg-laying capacity': 3}",Mantis
MantisD4Q2,"A new rule instance called Species Hierarchy Metrics needs to be created. The node's severity is four. Although, the strength of the foreleg is not specified, the creature's ability to camouflage is average. The level of hunting patience the creature has is five. The approach to mate selection is quite careful. The creature's egg-laying capacity is just three.","{'ruleInstanceName': 'Species Hierarchy Metrics', 'severity': 4, 'Foreleg strength': '', 'Camouflage ability': 'average', 'Hunting patience': 5, 'Mate selection': 'Careful', 'Egg-laying capacity': 3}",Mantis
MantisD4Q3,"An instance of Species Hierarchy Metrics needs to be created, dealing with the rule instance name Species Hierarchy Metrics. The severity of the data is four. However, the foreleg strength is not mentioned. The camouflage ability of the species is average, and the hunting patience is five. The mate selection process of the species is careful, and the egg-laying capacity is three.","{'ruleInstanceName': 'Species Hierarchy Metrics', 'severity': 4, 'Foreleg strength': '', 'Camouflage ability': 'average', 'Hunting patience': 5, 'Mate selection': 'Careful', 'Egg-laying capacity': 3}",Mantis
MantisD4Q4,"An instance of Species Hierarchy Metrics needs to be created, dealing with the type of species under analysis. The foreleg strength of the species is not known yet. However, the camouflage ability is average, let's say neither excellent nor poor. The hunting patience of the species is five and the mate selection is careful. Lastly, the egg-laying capacity of the species is three. And the severity of the event is four.","{'ruleInstanceName': 'Species Hierarchy Metrics', 'severity': 4, 'Foreleg strength': '', 'Camouflage ability': 'average', 'Hunting patience': 5, 'Mate selection': 'Careful', 'Egg-laying capacity': 3}",Mantis
MantisD4Q5,"We need to generate a new instance of Species Hierarchy Metrics. The severity of this analysis should be rated as four. Although the foreleg strength of the species is not specified, its camouflage ability is considered average. The hunting patience of the species is estimated to be around five. The mate selection strategy of the species is noted to be careful. Lastly, the egg-laying capacity of the species is put at three.","{'ruleInstanceName': 'Species Hierarchy Metrics', 'severity': 4, 'Foreleg strength': '', 'Camouflage ability': 'average', 'Hunting patience': 5, 'Mate selection': 'Careful', 'Egg-laying capacity': 3}",Mantis
MantisD5Q1,"An instance of Ecosystem Balance Report needs to be created, dealing with the aspects of natural life in the ecosystem. The strength of forelegs in the predator population is, let's say, three. However, the camouflage ability is rather poor. The patience when hunting is scored at four. The method of mate selection is quite random. The egg-laying capacity of the species is not determined yet, and the overall severity of the situation is three.","{'ruleInstanceName': 'Ecosystem Balance Report', 'severity': 3, 'Foreleg strength': 3, 'Camouflage ability': 'poor', 'Hunting patience': 4, 'Mate selection': 'Random', 'Egg-laying capacity': ''}",Mantis
MantisD5Q2,"We need to generate a new Ecosystem Balance Report. This report will take into consideration the overall health of the ecosystem, with a severity level of three. We'll need to look into the strength of the forelegs of the creatures, which is currently at a level of three. The creatures' camouflage ability is unfortunately poor. Their hunting patience is at level four, which is quite impressive. The method of mate selection for these creatures is random. As for egg-laying capacities, no data is available at the moment.","{'ruleInstanceName': 'Ecosystem Balance Report', 'severity': 3, 'Foreleg strength': 3, 'Camouflage ability': 'poor', 'Hunting patience': 4, 'Mate selection': 'Random', 'Egg-laying capacity': ''}",Mantis
MantisD5Q3,"An instance of Ecosystem Balance Report needs to be created, dealing with the strength of foreleg which is, um, three. However, the camouflage ability was much poorer, let's say something like poor. The patience in hunting is four, and the severity of the event is three. The method of mate selection is Random and unfortunately, there is no data available about egg-laying capacity.","{'ruleInstanceName': 'Ecosystem Balance Report', 'severity': 3, 'Foreleg strength': 3, 'Camouflage ability': 'poor', 'Hunting patience': 4, 'Mate selection': 'Random', 'Egg-laying capacity': ''}",Mantis
MantisD5Q4,"We need to generate an instance of Ecosystem Balance Report, addressing the occurrence of a serious disruption in the ecosystem. The severity of the incident was, well, three. The strength of the foreleg of the creatures involved was around three, however, their camouflage ability was poor. The patience during hunting exhibited by the creatures was rated a four, while their method of mate selection was random. As for their egg-laying capacity, it wasn't recorded in this incident.","{'ruleInstanceName': 'Ecosystem Balance Report', 'severity': 3, 'Foreleg strength': 3, 'Camouflage ability': 'poor', 'Hunting patience': 4, 'Mate selection': 'Random', 'Egg-laying capacity': ''}",Mantis
MantisD5Q5,"We need to create an instance of Ecosystem Balance Report dealing with the animal's survival traits. The strength of the forelegs was not too impressive, let's say it was just three. However, the hunting patience was slightly better, let's say four. The camouflage ability was poor and the mate selection was done in a random manner. The egg-laying capacity wasn't mentioned. The severity of the survival situation is three.","{'ruleInstanceName': 'Ecosystem Balance Report', 'severity': 3, 'Foreleg strength': 3, 'Camouflage ability': 'poor', 'Hunting patience': 4, 'Mate selection': 'Random', 'Egg-laying capacity': ''}",Mantis
DolphinD1Q1,"We need to put in place the Dolphin Observation Protocol, monitoring a dolphin pod of, oh, around fifteen. They're interesting creatures, displaying medium levels of playfulness and excellent breaching ability. Their echolocation range is quite good, reaching about three hundred. However, their communication skills could not be assessed. The severity of the observation protocol is something around five.","{'ruleInstanceName': 'Dolphin Observation Protocol', 'severity': 5, 'Echolocation range': 300, 'Pod size': 15, 'Playfulness': 'medium', 'Breaching ability': 'excellent', 'Communication skills': ''}",Dolphin
DolphinD1Q2,"A protocol named Dolphin Observation Protocol needs to be established. The severity level of the protocol is five. The dolphins have an echolocation range of about three hundred and live in pods of around fifteen. Their playfulness level is medium, and their breaching ability is excellent. However, their communication skills are basic.","{'ruleInstanceName': 'Dolphin Observation Protocol', 'severity': 5, 'Echolocation range': 300, 'Pod size': 15, 'Playfulness': 'medium', 'Breaching ability': 'excellent', 'Communication skills': ''}",Dolphin
DolphinD1Q3,"A new instance of Dolphin Observation Protocol needs to be formulated. This protocol deals with the observation of dolphins. The pod size we are looking at is around fifteen. The dolphins we are observing have an echolocation range of roughly three hundred. The playfulness of these creatures can be characterized as medium. When it comes to breaching, their ability is excellent. However, their communication skills aren't quite clear yet. The severity of this observation protocol is rated at five.","{'ruleInstanceName': 'Dolphin Observation Protocol', 'severity': 5, 'Echolocation range': 300, 'Pod size': 15, 'Playfulness': 'medium', 'Breaching ability': 'excellent', 'Communication skills': ''}",Dolphin
DolphinD1Q4,"A Dolphin Observation Protocol needs to be established, focusing on the behavior of dolphins. The pod size is around, um, fifteen. The dolphins have a medium level of playfulness and their breaching ability is excellent. Their echolocation range is about three hundred. However, the severity of this protocol is five. Their communication skills are, well, we haven't determined that yet.","{'ruleInstanceName': 'Dolphin Observation Protocol', 'severity': 5, 'Echolocation range': 300, 'Pod size': 15, 'Playfulness': 'medium', 'Breaching ability': 'excellent', 'Communication skills': ''}",Dolphin
DolphinD1Q5,"An instance of Dolphin Observation Protocol needs to be created, dealing with the observation of dolphin behavior. The echolocation range of the dolphins was around, let's say, three hundred meters. The size of the pod was fifteen. The dolphins displayed medium levels of playfulness and their breaching ability was excellent. However, their communication skills were not recorded. The severity of the observation event is five.","{'ruleInstanceName': 'Dolphin Observation Protocol', 'severity': 5, 'Echolocation range': 300, 'Pod size': 15, 'Playfulness': 'medium', 'Breaching ability': 'excellent', 'Communication skills': ''}",Dolphin
DolphinD2Q1,"A set of Whale Watching Guidelines is to be established, dealing with a dolphin pod of size fifty. The dolphins' echolocation range isn't specified, however, their level of playfulness is considered to be low. Despite their good breaching ability, their communication skills are only basic. The severity of non-compliance with these guidelines is rated two.","{'ruleInstanceName': 'Whale Watching Guidelines', 'severity': 2, 'Echolocation range': '', 'Pod size': 50, 'Playfulness': 'low', 'Breaching ability': 'good', 'Communication skills': 'basic'}",Dolphin
DolphinD2Q2,"An instance of Whale Watching Guidelines needs to be created, dealing with a pod size of fifty. The echolocation range of these whales isn't known yet. However, they are quite low on playfulness, let's say something like low. Their breaching ability is good though, and the severity of these guidelines is two. Their communication skills, on the other hand, are just basic.","{'ruleInstanceName': 'Whale Watching Guidelines', 'severity': 2, 'Echolocation range': '', 'Pod size': 50, 'Playfulness': 'low', 'Breaching ability': 'good', 'Communication skills': 'basic'}",Dolphin
DolphinD2Q3,"We need to form a set of Whale Watching Guidelines, considering the characteristics of the whale. The size of the pod is around fifty. The echolocation range of these creatures is not known. However, their playfulness can be described as low. Their skill at breaching is quite good, while their communication skills would be considered as basic. The severity of this rule is two.","{'ruleInstanceName': 'Whale Watching Guidelines', 'severity': 2, 'Echolocation range': '', 'Pod size': 50, 'Playfulness': 'low', 'Breaching ability': 'good', 'Communication skills': 'basic'}",Dolphin
DolphinD2Q4,"An instance of Whale Watching Guidelines needs to be created, dealing with the observation of a pod of whales. The pod size is, um, fifty. However, the echolocation range is not given. The playfulness of the whales was rather low, and their breaching ability was good. The communication skills of the whales are basic, and the severity of the event is two.","{'ruleInstanceName': 'Whale Watching Guidelines', 'severity': 2, 'Echolocation range': '', 'Pod size': 50, 'Playfulness': 'low', 'Breaching ability': 'good', 'Communication skills': 'basic'}",Dolphin
DolphinD2Q5,"A new instance of Whale Watching Guidelines needs to be initiated, dealing with the behavior and characteristics of the specified pod. The size of the pod is around, um, fifty. However, the playfulness level of the pod is quite low. Their breaching ability is good. The communication skills within the pod are basic, and the severity of the situation is two.","{'ruleInstanceName': 'Whale Watching Guidelines', 'severity': 2, 'Echolocation range': '', 'Pod size': 50, 'Playfulness': 'low', 'Breaching ability': 'good', 'Communication skills': 'basic'}",Dolphin
DolphinD3Q1,"We need to create an instance of Sea Life Preservation Standards, dealing with the well-being of marine life. The echolocation range for this instance was just, um, five hundred. However, the severity of this instance was much higher, let's say about four. The size of the pod is thirty, and the playfulness level is not defined. The breaching ability of this sea life is poor, while their communication skills are average.","{'ruleInstanceName': 'Sea Life Preservation Standards', 'severity': 4, 'Echolocation range': 500, 'Pod size': 30, 'Playfulness': '', 'Breaching ability': 'poor', 'Communication skills': 'average'}",Dolphin
DolphinD3Q2,"A new instance of Sea Life Preservation Standards needs to be recorded. We are dealing with a severity level of four. The echolocation range of the subject is somewhat around five hundred. The size of the pod is let's say thirty. Unfortunately, the subject's playfulness isn't recorded. The subject's breaching ability is poor. Lastly, the subject's communication skills can be categorized as average.","{'ruleInstanceName': 'Sea Life Preservation Standards', 'severity': 4, 'Echolocation range': 500, 'Pod size': 30, 'Playfulness': '', 'Breaching ability': 'poor', 'Communication skills': 'average'}",Dolphin
DolphinD3Q3,"An instance of Sea Life Preservation Standards needs to be implemented, focusing on the echolocation range of dolphins. The range is, well, five hundred meters. However, the pod size is quite large, let's say around thirty dolphins. The playfulness of the dolphins is not defined, but their breaching ability is rather poor. Their communication skills are average, and the severity level of the preservation standards is four.","{'ruleInstanceName': 'Sea Life Preservation Standards', 'severity': 4, 'Echolocation range': 500, 'Pod size': 30, 'Playfulness': '', 'Breaching ability': 'poor', 'Communication skills': 'average'}",Dolphin
DolphinD3Q4,"A case of Sea Life Preservation Standards needs to be established, dealing with the preservation of marine life. The echolocation range of the species under observation is, well, five hundred. However, the size of their pod is relatively larger, let's say, thirty. The severity of the situation is four. The species is not particularly playful but it has poor breaching ability. Their communication skills are, on the other hand, average.","{'ruleInstanceName': 'Sea Life Preservation Standards', 'severity': 4, 'Echolocation range': 500, 'Pod size': 30, 'Playfulness': '', 'Breaching ability': 'poor', 'Communication skills': 'average'}",Dolphin
DolphinD3Q5,"A rule called Sea Life Preservation Standards needs to be set up, which deals with marine life protection. The severity level of this rule is four. The dolphins under observation have an echolocation range of about five hundred and a pod size of just around thirty. Although their level of playfulness is not recorded, they are observed to have a poor breaching ability. However, their communication skills are quite average.","{'ruleInstanceName': 'Sea Life Preservation Standards', 'severity': 4, 'Echolocation range': 500, 'Pod size': 30, 'Playfulness': '', 'Breaching ability': 'poor', 'Communication skills': 'average'}",Dolphin
DolphinD4Q1,"A rule instance named Marine Biology Research Criteria needs to be established, dealing with marine biology research. The echolocation range of the subject was, um, two hundred. The pod size wasn't provided, however, the level of playfulness was noted as high. On the other hand, the breaching ability was excellent and the communication skills were advanced. The severity of the research criteria used is one.","{'ruleInstanceName': 'Marine Biology Research Criteria', 'severity': 1, 'Echolocation range': 200, 'Pod size': '', 'Playfulness': 'high', 'Breaching ability': 'excellent', 'Communication skills': 'advanced'}",Dolphin
DolphinD4Q2,"A new instance of Marine Biology Research Criteria needs to be created, focusing on the echolocation range, which is roughly two hundred. The level of playfulness is quite high, and the breaching ability is excellent. Moreover, their communication skills are advanced, which is impressive. However, the pod size is not specified at this time. The severity of this criteria is only one.","{'ruleInstanceName': 'Marine Biology Research Criteria', 'severity': 1, 'Echolocation range': 200, 'Pod size': '', 'Playfulness': 'high', 'Breaching ability': 'excellent', 'Communication skills': 'advanced'}",Dolphin
DolphinD4Q3,"A Marine Biology Research Criteria instance needs to be established, focusing on the echolocation range of the subject - let's say around two hundred. The severity of this criteria is minimum, only one. Playfulness is at its peak - high and the ability to breach is excellent. The communication skills of the subject are quite advanced. The pod size parameter is currently not under consideration.","{'ruleInstanceName': 'Marine Biology Research Criteria', 'severity': 1, 'Echolocation range': 200, 'Pod size': '', 'Playfulness': 'high', 'Breaching ability': 'excellent', 'Communication skills': 'advanced'}",Dolphin
DolphinD4Q4,"An instance of Marine Biology Research Criteria needs to be created, dealing with the study of marine life behavior. The Echolocation range in the study was just, um, two hundred. However, the Playfulness was much more noticeable, let's say something like high. The Breaching ability of the marine life is excellent, and the severity of the research criteria is one.","{'ruleInstanceName': 'Marine Biology Research Criteria', 'severity': 1, 'Echolocation range': 200, 'Pod size': '', 'Playfulness': 'high', 'Breaching ability': 'excellent', 'Communication skills': 'advanced'}",Dolphin
DolphinD4Q5,"A rule instance of Marine Biology Research Criteria needs to be created, studying the echolocation range of a certain marine species. The range is around two hundred. The pod size is not specified, but the playfulness is high, indicating a lively behavior. The breaching ability is excellent, suggesting a strong physical characteristic. The communication skills are advanced, pointing to a sophisticated social behavior. The severity level of the research is one.","{'ruleInstanceName': 'Marine Biology Research Criteria', 'severity': 1, 'Echolocation range': 200, 'Pod size': '', 'Playfulness': 'high', 'Breaching ability': 'excellent', 'Communication skills': 'advanced'}",Dolphin
DolphinD5Q1,"A new instance of Aquatic Animal Rescue Procedures needs to be established, focusing on a pod of dolphins. The echolocation range of these dolphins is around four hundred, and the size of the pod is approximately twenty. In terms of their behavior, they exhibit a medium level of playfulness. Unfortunately, their breaching ability has not been assessed yet, but their communication skills are at a basic level. The severity of the situation is three.","{'ruleInstanceName': 'Aquatic Animal Rescue Procedures', 'severity': 3, 'Echolocation range': 400, 'Pod size': 20, 'Playfulness': 'medium', 'Breaching ability': '', 'Communication skills': 'basic'}",Dolphin
DolphinD5Q2,"We need to establish a new instance of Aquatic Animal Rescue Procedures, focusing on a pod of dolphins. The size of the pod is around, um, twenty. The range of their echolocation is almost four hundred meters. They display medium playfulness, but their breaching ability, well, we couldn't evaluate that yet. Their communication skills are only basic and the severity of the situation is three.","{'ruleInstanceName': 'Aquatic Animal Rescue Procedures', 'severity': 3, 'Echolocation range': 400, 'Pod size': 20, 'Playfulness': 'medium', 'Breaching ability': '', 'Communication skills': 'basic'}",Dolphin
DolphinD5Q3,"We need to establish an instance of Aquatic Animal Rescue Procedures. This case involves an aquatic animal with medium playfulness and basic communication skills. The pod size is twenty and the echolocation range is four hundred. However, the severity of the situation is three. The breaching ability of the animal is yet to be determined.","{'ruleInstanceName': 'Aquatic Animal Rescue Procedures', 'severity': 3, 'Echolocation range': 400, 'Pod size': 20, 'Playfulness': 'medium', 'Breaching ability': '', 'Communication skills': 'basic'}",Dolphin
DolphinD5Q4,"An instance of Aquatic Animal Rescue Procedures needs to be set up, dealing with a specific marine animal with a pod size of twenty. The creature's echolocation range is around four hundred. However, their level of playfulness is simply, well, medium. The animal's breaching ability is not known yet, but their communication skills are at a basic level. And the severity of the rescue operation is three.","{'ruleInstanceName': 'Aquatic Animal Rescue Procedures', 'severity': 3, 'Echolocation range': 400, 'Pod size': 20, 'Playfulness': 'medium', 'Breaching ability': '', 'Communication skills': 'basic'}",Dolphin
